vm_id,current_size,current_cost,recommended_size,new_cost,monthly_savings
vm-100840,Standard_B1s,8.06,Standard_B1s,7.59,0.47000000000000064
vm-104480,Standard_B1s,8.06,Standard_B1s,7.59,0.47000000000000064
vm-103328,Standard_B1s,8.06,Standard_B1s,7.59,0.47000000000000064
vm-103007,Standard_B1s,8.06,Standard_B1s,7.59,0.47000000000000064
vm-104539,Standard_B1s,8.05,Standard_B1s,7.59,0.46000000000000085
vm-101984,Standard_B1s,8.05,Standard_B1s,7.59,0.46000000000000085
vm-102397,Standard_B1s,8.05,Standard_B1s,7.59,0.46000000000000085
vm-102505,Standard_B1s,8.05,Standard_B1s,7.59,0.46000000000000085
vm-100703,Standard_B1s,8.05,Standard_B1s,7.59,0.46000000000000085
vm-103024,Standard_B1s,8.05,Standard_B1s,7.59,0.46000000000000085
vm-104905,Standard_B1s,8.05,Standard_B1s,7.59,0.46000000000000085
vm-104278,Standard_B1s,8.05,Standard_B1s,7.59,0.46000000000000085
vm-101297,Standard_B1s,8.05,Standard_B1s,7.59,0.46000000000000085
vm-103837,Standard_B1s,8.05,Standard_B1s,7.59,0.46000000000000085
vm-101752,Standard_B1s,8.05,Standard_B1s,7.59,0.46000000000000085
vm-101668,Standard_B1s,8.05,Standard_B1s,7.59,0.46000000000000085
vm-100458,Standard_B1s,8.05,Standard_B1s,7.59,0.46000000000000085
vm-103663,Standard_B1s,8.04,Standard_B1s,7.59,0.4499999999999993
vm-100066,Standard_B1s,8.04,Standard_B1s,7.59,0.4499999999999993
vm-104721,Standard_B1s,8.04,Standard_B1s,7.59,0.4499999999999993
vm-100974,Standard_B1s,8.04,Standard_B1s,7.59,0.4499999999999993
vm-100898,Standard_B1s,8.04,Standard_B1s,7.59,0.4499999999999993
vm-102606,Standard_B1s,8.04,Standard_B1s,7.59,0.4499999999999993
vm-103009,Standard_B1s,8.04,Standard_B1s,7.59,0.4499999999999993
vm-102341,Standard_B1s,8.04,Standard_B1s,7.59,0.4499999999999993
vm-102678,Standard_B1s,8.04,Standard_B1s,7.59,0.4499999999999993
vm-100409,Standard_B1s,8.04,Standard_B1s,7.59,0.4499999999999993
vm-104994,Standard_B1s,8.04,Standard_B1s,7.59,0.4499999999999993
vm-100123,Standard_B1s,8.03,Standard_B1s,7.59,0.4399999999999995
vm-103869,Standard_B1s,8.03,Standard_B1s,7.59,0.4399999999999995
vm-100333,Standard_B1s,8.03,Standard_B1s,7.59,0.4399999999999995
vm-101646,Standard_B1s,8.03,Standard_B1s,7.59,0.4399999999999995
vm-100859,Standard_B1s,8.03,Standard_B1s,7.59,0.4399999999999995
vm-101283,Standard_B1s,8.03,Standard_B1s,7.59,0.4399999999999995
vm-100179,Standard_B1s,8.03,Standard_B1s,7.59,0.4399999999999995
vm-101423,Standard_B1s,8.02,Standard_B1s,7.59,0.4299999999999997
vm-101411,Standard_B1s,8.02,Standard_B1s,7.59,0.4299999999999997
vm-101925,Standard_B1s,8.02,Standard_B1s,7.59,0.4299999999999997
vm-103038,Standard_B1s,8.02,Standard_B1s,7.59,0.4299999999999997
vm-104790,Standard_B1s,8.02,Standard_B1s,7.59,0.4299999999999997
vm-102046,Standard_B1s,8.02,Standard_B1s,7.59,0.4299999999999997
vm-104335,Standard_B1s,8.02,Standard_B1s,7.59,0.4299999999999997
vm-102156,Standard_B1s,8.02,Standard_B1s,7.59,0.4299999999999997
vm-101846,Standard_B1s,8.02,Standard_B1s,7.59,0.4299999999999997
vm-101868,Standard_B1s,8.02,Standard_B1s,7.59,0.4299999999999997
vm-101067,Standard_B1s,8.02,Standard_B1s,7.59,0.4299999999999997
vm-101184,Standard_B1s,8.02,Standard_B1s,7.59,0.4299999999999997
vm-101604,Standard_B1s,8.01,Standard_B1s,7.59,0.41999999999999993
vm-101049,Standard_B1s,8.01,Standard_B1s,7.59,0.41999999999999993
vm-102939,Standard_B1s,8.01,Standard_B1s,7.59,0.41999999999999993
vm-100698,Standard_B1s,8.01,Standard_B1s,7.59,0.41999999999999993
vm-100029,Standard_B1s,8.01,Standard_B1s,7.59,0.41999999999999993
vm-104135,Standard_B1s,8.01,Standard_B1s,7.59,0.41999999999999993
vm-102563,Standard_B1s,8.01,Standard_B1s,7.59,0.41999999999999993
vm-100667,Standard_B1s,8.01,Standard_B1s,7.59,0.41999999999999993
vm-100576,Standard_B1s,8.0,Standard_B1s,7.59,0.41000000000000014
vm-104096,Standard_B1s,8.0,Standard_B1s,7.59,0.41000000000000014
vm-101654,Standard_B1s,8.0,Standard_B1s,7.59,0.41000000000000014
vm-104900,Standard_B1s,8.0,Standard_B1s,7.59,0.41000000000000014
vm-101502,Standard_B1s,8.0,Standard_B1s,7.59,0.41000000000000014
vm-100888,Standard_B1s,8.0,Standard_B1s,7.59,0.41000000000000014
vm-100764,Standard_B1s,8.0,Standard_B1s,7.59,0.41000000000000014
vm-100370,Standard_B1s,8.0,Standard_B1s,7.59,0.41000000000000014
vm-100312,Standard_B1s,8.0,Standard_B1s,7.59,0.41000000000000014
vm-103321,Standard_B1s,8.0,Standard_B1s,7.59,0.41000000000000014
vm-102439,Standard_B1s,8.0,Standard_B1s,7.59,0.41000000000000014
vm-101764,Standard_B1s,8.0,Standard_B1s,7.59,0.41000000000000014
vm-100430,Standard_B1s,8.0,Standard_B1s,7.59,0.41000000000000014
vm-102420,Standard_B1s,7.99,Standard_B1s,7.59,0.40000000000000036
vm-103255,Standard_B1s,7.99,Standard_B1s,7.59,0.40000000000000036
vm-103744,Standard_B1s,7.99,Standard_B1s,7.59,0.40000000000000036
vm-104835,Standard_B1s,7.99,Standard_B1s,7.59,0.40000000000000036
vm-103558,Standard_B1s,7.99,Standard_B1s,7.59,0.40000000000000036
vm-102102,Standard_B1s,7.99,Standard_B1s,7.59,0.40000000000000036
vm-100497,Standard_B1s,7.99,Standard_B1s,7.59,0.40000000000000036
vm-100925,Standard_B1s,7.99,Standard_B1s,7.59,0.40000000000000036
vm-101264,Standard_B1s,7.99,Standard_B1s,7.59,0.40000000000000036
vm-104141,Standard_B1s,7.99,Standard_B1s,7.59,0.40000000000000036
vm-102945,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-104155,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-102580,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-101047,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-102653,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-102692,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-104234,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-103271,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-102357,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-103174,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-100377,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-104297,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-103100,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-101695,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-103518,Standard_B1s,7.98,Standard_B1s,7.59,0.39000000000000057
vm-104745,Standard_B1s,7.97,Standard_B1s,7.59,0.3799999999999999
vm-103400,Standard_B1s,7.97,Standard_B1s,7.59,0.3799999999999999
vm-102986,Standard_B1s,7.97,Standard_B1s,7.59,0.3799999999999999
vm-104792,Standard_B1s,7.97,Standard_B1s,7.59,0.3799999999999999
vm-101159,Standard_B1s,7.97,Standard_B1s,7.59,0.3799999999999999
vm-104486,Standard_B1s,7.97,Standard_B1s,7.59,0.3799999999999999
vm-104622,Standard_B1s,7.97,Standard_B1s,7.59,0.3799999999999999
vm-101821,Standard_B1s,7.97,Standard_B1s,7.59,0.3799999999999999
vm-102417,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-102331,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-104186,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-104888,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-104142,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-103631,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-100476,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-102641,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-100422,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-102284,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-103411,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-100090,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-100056,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-103313,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-100772,Standard_B1s,7.96,Standard_B1s,7.59,0.3700000000000001
vm-102086,Standard_B1s,7.95,Standard_B1s,7.59,0.3600000000000003
vm-102115,Standard_B1s,7.95,Standard_B1s,7.59,0.3600000000000003
vm-102365,Standard_B1s,7.95,Standard_B1s,7.59,0.3600000000000003
vm-104360,Standard_B1s,7.95,Standard_B1s,7.59,0.3600000000000003
vm-100190,Standard_B1s,7.95,Standard_B1s,7.59,0.3600000000000003
vm-102837,Standard_B1s,7.95,Standard_B1s,7.59,0.3600000000000003
vm-100208,Standard_B1s,7.95,Standard_B1s,7.59,0.3600000000000003
vm-101273,Standard_B1s,7.95,Standard_B1s,7.59,0.3600000000000003
vm-103841,Standard_B1s,7.95,Standard_B1s,7.59,0.3600000000000003
vm-101073,Standard_B1s,7.95,Standard_B1s,7.59,0.3600000000000003
vm-101991,Standard_B1s,7.95,Standard_B1s,7.59,0.3600000000000003
vm-101866,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-102421,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-104216,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-103615,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-100901,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-100983,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-103164,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-100866,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-104010,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-104767,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-103937,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-100152,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-103611,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-100997,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-103401,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-101970,Standard_B1s,7.94,Standard_B1s,7.59,0.35000000000000053
vm-104112,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-103993,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-101402,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-100347,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-100459,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-100589,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-104247,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-102249,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-102832,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-102231,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-100832,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-100936,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-103297,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-104884,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-103785,Standard_B1s,7.93,Standard_B1s,7.59,0.33999999999999986
vm-100079,Standard_B1s,7.92,Standard_B1s,7.59,0.33000000000000007
vm-103449,Standard_B1s,7.92,Standard_B1s,7.59,0.33000000000000007
vm-103210,Standard_B1s,7.92,Standard_B1s,7.59,0.33000000000000007
vm-102171,Standard_B1s,7.92,Standard_B1s,7.59,0.33000000000000007
vm-100010,Standard_B1s,7.92,Standard_B1s,7.59,0.33000000000000007
vm-101606,Standard_B1s,7.92,Standard_B1s,7.59,0.33000000000000007
vm-104366,Standard_B1s,7.92,Standard_B1s,7.59,0.33000000000000007
vm-102366,Standard_B1s,7.92,Standard_B1s,7.59,0.33000000000000007
vm-103945,Standard_B1s,7.92,Standard_B1s,7.59,0.33000000000000007
vm-103958,Standard_B1s,7.91,Standard_B1s,7.59,0.3200000000000003
vm-104825,Standard_B1s,7.91,Standard_B1s,7.59,0.3200000000000003
vm-103950,Standard_B1s,7.91,Standard_B1s,7.59,0.3200000000000003
vm-102817,Standard_B1s,7.91,Standard_B1s,7.59,0.3200000000000003
vm-102818,Standard_B1s,7.91,Standard_B1s,7.59,0.3200000000000003
vm-101998,Standard_B1s,7.91,Standard_B1s,7.59,0.3200000000000003
vm-103233,Standard_B1s,7.91,Standard_B1s,7.59,0.3200000000000003
vm-102411,Standard_B1s,7.9,Standard_B1s,7.59,0.3100000000000005
vm-102551,Standard_B1s,7.9,Standard_B1s,7.59,0.3100000000000005
vm-104209,Standard_B1s,7.9,Standard_B1s,7.59,0.3100000000000005
vm-104099,Standard_B1s,7.9,Standard_B1s,7.59,0.3100000000000005
vm-100037,Standard_B1s,7.9,Standard_B1s,7.59,0.3100000000000005
vm-103809,Standard_B1s,7.9,Standard_B1s,7.59,0.3100000000000005
vm-103681,Standard_B1s,7.9,Standard_B1s,7.59,0.3100000000000005
vm-101109,Standard_B1s,7.9,Standard_B1s,7.59,0.3100000000000005
vm-103844,Standard_B1s,7.9,Standard_B1s,7.59,0.3100000000000005
vm-104701,Standard_B1s,7.9,Standard_B1s,7.59,0.3100000000000005
vm-103167,Standard_B1s,7.9,Standard_B1s,7.59,0.3100000000000005
vm-104731,Standard_B1s,7.89,Standard_B1s,7.59,0.2999999999999998
vm-103546,Standard_B1s,7.89,Standard_B1s,7.59,0.2999999999999998
vm-100472,Standard_B1s,7.89,Standard_B1s,7.59,0.2999999999999998
vm-104463,Standard_B1s,7.89,Standard_B1s,7.59,0.2999999999999998
vm-100206,Standard_B1s,7.89,Standard_B1s,7.59,0.2999999999999998
vm-103962,Standard_B1s,7.89,Standard_B1s,7.59,0.2999999999999998
vm-104924,Standard_B1s,7.89,Standard_B1s,7.59,0.2999999999999998
vm-103964,Standard_B1s,7.89,Standard_B1s,7.59,0.2999999999999998
vm-101030,Standard_B1s,7.89,Standard_B1s,7.59,0.2999999999999998
vm-100454,Standard_B1s,7.89,Standard_B1s,7.59,0.2999999999999998
vm-102549,Standard_B1s,7.89,Standard_B1s,7.59,0.2999999999999998
vm-104184,Standard_B1s,7.89,Standard_B1s,7.59,0.2999999999999998
vm-104331,Standard_B1s,7.89,Standard_B1s,7.59,0.2999999999999998
vm-102708,Standard_B1s,7.89,Standard_B1s,7.59,0.2999999999999998
vm-102666,Standard_B1s,7.88,Standard_B1s,7.59,0.29000000000000004
vm-104985,Standard_B1s,7.88,Standard_B1s,7.59,0.29000000000000004
vm-103423,Standard_B1s,7.88,Standard_B1s,7.59,0.29000000000000004
vm-100878,Standard_B1s,7.88,Standard_B1s,7.59,0.29000000000000004
vm-103285,Standard_B1s,7.88,Standard_B1s,7.59,0.29000000000000004
vm-103253,Standard_B1s,7.88,Standard_B1s,7.59,0.29000000000000004
vm-104849,Standard_B1s,7.88,Standard_B1s,7.59,0.29000000000000004
vm-104770,Standard_B1s,7.88,Standard_B1s,7.59,0.29000000000000004
vm-101921,Standard_B1s,7.88,Standard_B1s,7.59,0.29000000000000004
vm-102219,Standard_B1s,7.88,Standard_B1s,7.59,0.29000000000000004
vm-103057,Standard_B1s,7.88,Standard_B1s,7.59,0.29000000000000004
vm-100290,Standard_B1s,7.88,Standard_B1s,7.59,0.29000000000000004
vm-104399,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-100168,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-104725,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-100449,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-102334,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-101696,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-104161,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-104196,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-103986,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-104756,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-100812,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-100704,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-100148,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-104107,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-102558,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-101013,Standard_B1s,7.87,Standard_B1s,7.59,0.28000000000000025
vm-102081,Standard_B1s,7.86,Standard_B1s,7.59,0.27000000000000046
vm-100100,Standard_B1s,7.86,Standard_B1s,7.59,0.27000000000000046
vm-101310,Standard_B1s,7.86,Standard_B1s,7.59,0.27000000000000046
vm-101168,Standard_B1s,7.86,Standard_B1s,7.59,0.27000000000000046
vm-101116,Standard_B1s,7.86,Standard_B1s,7.59,0.27000000000000046
vm-104507,Standard_B1s,7.86,Standard_B1s,7.59,0.27000000000000046
vm-101426,Standard_B1s,7.86,Standard_B1s,7.59,0.27000000000000046
vm-103782,Standard_B1s,7.86,Standard_B1s,7.59,0.27000000000000046
vm-100957,Standard_B1s,7.85,Standard_B1s,7.59,0.2599999999999998
vm-104676,Standard_B1s,7.85,Standard_B1s,7.59,0.2599999999999998
vm-102478,Standard_B1s,7.85,Standard_B1s,7.59,0.2599999999999998
vm-104151,Standard_B1s,7.85,Standard_B1s,7.59,0.2599999999999998
vm-102064,Standard_B1s,7.85,Standard_B1s,7.59,0.2599999999999998
vm-104979,Standard_B1s,7.85,Standard_B1s,7.59,0.2599999999999998
vm-103290,Standard_B1s,7.85,Standard_B1s,7.59,0.2599999999999998
vm-101947,Standard_B1s,7.85,Standard_B1s,7.59,0.2599999999999998
vm-101194,Standard_B1s,7.85,Standard_B1s,7.59,0.2599999999999998
vm-104776,Standard_B1s,7.85,Standard_B1s,7.59,0.2599999999999998
vm-103412,Standard_B1s,7.85,Standard_B1s,7.59,0.2599999999999998
vm-103419,Standard_B1s,7.85,Standard_B1s,7.59,0.2599999999999998
vm-102182,Standard_B1s,7.84,Standard_B1s,7.59,0.25
vm-100982,Standard_B1s,7.84,Standard_B1s,7.59,0.25
vm-101177,Standard_B1s,7.84,Standard_B1s,7.59,0.25
vm-103343,Standard_B1s,7.84,Standard_B1s,7.59,0.25
vm-101676,Standard_B1s,7.84,Standard_B1s,7.59,0.25
vm-102222,Standard_B1s,7.84,Standard_B1s,7.59,0.25
vm-102167,Standard_B1s,7.84,Standard_B1s,7.59,0.25
vm-102476,Standard_B1s,7.84,Standard_B1s,7.59,0.25
vm-104341,Standard_B1s,7.84,Standard_B1s,7.59,0.25
vm-100283,Standard_B1s,7.84,Standard_B1s,7.59,0.25
vm-101072,Standard_B1s,7.83,Standard_B1s,7.59,0.2400000000000002
vm-103554,Standard_B1s,7.83,Standard_B1s,7.59,0.2400000000000002
vm-102426,Standard_B1s,7.83,Standard_B1s,7.59,0.2400000000000002
vm-103808,Standard_B1s,7.83,Standard_B1s,7.59,0.2400000000000002
vm-101795,Standard_B1s,7.83,Standard_B1s,7.59,0.2400000000000002
vm-102270,Standard_B1s,7.82,Standard_B1s,7.59,0.23000000000000043
vm-100339,Standard_B1s,7.82,Standard_B1s,7.59,0.23000000000000043
vm-102250,Standard_B1s,7.82,Standard_B1s,7.59,0.23000000000000043
vm-101836,Standard_B1s,7.82,Standard_B1s,7.59,0.23000000000000043
vm-101081,Standard_B1s,7.82,Standard_B1s,7.59,0.23000000000000043
vm-103910,Standard_B1s,7.82,Standard_B1s,7.59,0.23000000000000043
vm-100899,Standard_B1s,7.82,Standard_B1s,7.59,0.23000000000000043
vm-101454,Standard_B1s,7.82,Standard_B1s,7.59,0.23000000000000043
vm-103959,Standard_B1s,7.82,Standard_B1s,7.59,0.23000000000000043
vm-102359,Standard_B1s,7.82,Standard_B1s,7.59,0.23000000000000043
vm-102448,Standard_B1s,7.82,Standard_B1s,7.59,0.23000000000000043
vm-101749,Standard_B1s,7.81,Standard_B1s,7.59,0.21999999999999975
vm-100222,Standard_B1s,7.81,Standard_B1s,7.59,0.21999999999999975
vm-102761,Standard_B1s,7.81,Standard_B1s,7.59,0.21999999999999975
vm-100244,Standard_B1s,7.81,Standard_B1s,7.59,0.21999999999999975
vm-103944,Standard_B1s,7.81,Standard_B1s,7.59,0.21999999999999975
vm-100750,Standard_B1s,7.81,Standard_B1s,7.59,0.21999999999999975
vm-104260,Standard_B1s,7.81,Standard_B1s,7.59,0.21999999999999975
vm-101598,Standard_B1s,7.81,Standard_B1s,7.59,0.21999999999999975
vm-104387,Standard_B1s,7.81,Standard_B1s,7.59,0.21999999999999975
vm-104291,Standard_B1s,7.81,Standard_B1s,7.59,0.21999999999999975
vm-104996,Standard_B1s,7.81,Standard_B1s,7.59,0.21999999999999975
vm-102131,Standard_B1s,7.81,Standard_B1s,7.59,0.21999999999999975
vm-100809,Standard_B1s,7.81,Standard_B1s,7.59,0.21999999999999975
vm-102857,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-101252,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-101202,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-102008,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-101969,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-103942,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-102349,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-102703,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-100171,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-100801,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-103066,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-101258,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-103180,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-100032,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-101762,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-104686,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-102747,Standard_B1s,7.8,Standard_B1s,7.59,0.20999999999999996
vm-102615,Standard_B1s,7.79,Standard_B1s,7.59,0.20000000000000018
vm-103688,Standard_B1s,7.79,Standard_B1s,7.59,0.20000000000000018
vm-100311,Standard_B1s,7.79,Standard_B1s,7.59,0.20000000000000018
vm-104519,Standard_B1s,7.79,Standard_B1s,7.59,0.20000000000000018
vm-104976,Standard_B1s,7.79,Standard_B1s,7.59,0.20000000000000018
vm-102854,Standard_B1s,7.79,Standard_B1s,7.59,0.20000000000000018
vm-101417,Standard_B1s,7.79,Standard_B1s,7.59,0.20000000000000018
vm-103516,Standard_B1s,7.79,Standard_B1s,7.59,0.20000000000000018
vm-103221,Standard_B1s,7.79,Standard_B1s,7.59,0.20000000000000018
vm-100995,Standard_B1s,7.79,Standard_B1s,7.59,0.20000000000000018
vm-100770,Standard_B1s,7.79,Standard_B1s,7.59,0.20000000000000018
vm-100875,Standard_B1s,7.79,Standard_B1s,7.59,0.20000000000000018
vm-104546,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-104568,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-103461,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-101199,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-103673,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-104118,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-103378,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-101541,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-102682,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-104167,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-104267,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-102528,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-102807,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-100613,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-100634,Standard_B1s,7.78,Standard_B1s,7.59,0.1900000000000004
vm-104634,Standard_B1s,7.77,Standard_B1s,7.59,0.17999999999999972
vm-102759,Standard_B1s,7.77,Standard_B1s,7.59,0.17999999999999972
vm-101909,Standard_B1s,7.77,Standard_B1s,7.59,0.17999999999999972
vm-100528,Standard_B1s,7.77,Standard_B1s,7.59,0.17999999999999972
vm-100519,Standard_B1s,7.77,Standard_B1s,7.59,0.17999999999999972
vm-102537,Standard_B1s,7.77,Standard_B1s,7.59,0.17999999999999972
vm-101644,Standard_B1s,7.77,Standard_B1s,7.59,0.17999999999999972
vm-102018,Standard_B1s,7.77,Standard_B1s,7.59,0.17999999999999972
