vm_id,cluster_id,cluster_vm_count,current_size,cpu_cores,ram_gb,monthly_cost_usd,avg_cpu_usage_percent,avg_ram_usage_percent,cluster_avg_cpu_percent,cluster_avg_ram_percent
vm-104400,cluster-42,115,Standard_B1s,1,1,8.07,29.9,20.95,31.29747826,33.29347826
vm-104401,cluster-3,100,Standard_D2s_v3,2,8,70.31,20.73,11.72,29.0927,33.2273
vm-104402,cluster-27,85,Standard_D1s_v3,1,3,39.24,26.85,21.79,31.456,34.09611765
vm-104403,cluster-41,98,Standard_B2s,2,4,22.29,23.72,26.3,27.47755102,29.77244898
vm-104404,cluster-35,92,Standard_M16ms,16,384,2981.04,30,52.14,30.91619565,31.5298913
vm-104405,cluster-28,99,Standard_F4s_v2,4,8,108.93,77.87,92.46,31.59616162,32.48343434
vm-104406,cluster-6,94,Standard_L8s,8,64,778.95,25.53,23.2,31.27457447,33.8856383
vm-104407,cluster-6,94,Standard_B1s,1,1,7.83,70,58.32,31.27457447,33.8856383
vm-104408,cluster-44,93,Standard_B2s,2,4,21.53,17.59,26.82,29.77021505,34.46806452
vm-104409,cluster-23,107,Standard_D2s_v3,2,8,71.94,56.61,68.79,29.45766355,30.96635514
vm-104410,cluster-33,116,Standard_B1s,1,1,7.79,70,79.49,28.79327586,30.84103448
vm-104411,cluster-16,115,Standard_B1s,1,1,8.23,23.07,29.9,32.42495652,35.61747826
vm-104412,cluster-24,102,Standard_F4s_v2,4,8,113.24,49.09,52.5,33.89843137,37.58088235
vm-104413,cluster-5,100,Standard_E2s_v3,2,16,117.81,10.04,18.14,27.0222,31.858
vm-104414,cluster-41,98,Standard_F2s_v2,2,4,58.64,18.69,3.93,27.47755102,29.77244898
vm-104415,cluster-42,115,Standard_D2s_v3,2,8,67.92,10.49,11.15,31.29747826,33.29347826
vm-104416,cluster-13,119,Standard_F2s_v2,2,4,59.75,35.04,45.27,30.93142857,33.1905042
vm-104417,cluster-47,87,Standard_B1s,1,1,7.8,51.1,42.81,29.85241379,31.44597701
vm-104418,cluster-12,107,Standard_B2s,2,4,21.95,47.78,65.76,28.98738318,31.40728972
vm-104419,cluster-5,100,Standard_D1s_v3,1,3,39.11,3.07,26.85,27.0222,31.858
vm-104420,cluster-37,101,Standard_B1s,1,1,7.96,46.66,55.47,30.84445545,32.48534653
vm-104421,cluster-31,111,Standard_M8ms,8,192,1529.08,29.9,17.66,33.35711712,35.1618018
vm-104422,cluster-28,99,Standard_E2s_v3,2,16,118.73,53.56,46.78,31.59616162,32.48343434
vm-104423,cluster-28,99,Standard_DS3_v2,4,8,133.42,21.91,20.3,31.59616162,32.48343434
vm-104424,cluster-30,91,Standard_D1s_v3,1,3,39.33,32.16,67.91,30.92164835,31.86230769
vm-104425,cluster-18,114,Standard_B2s,2,4,22,19.58,16.37,29.90236842,30.61052632
vm-104426,cluster-44,93,Standard_D1s_v3,1,3,39.96,11.18,29.9,29.77021505,34.46806452
vm-104427,cluster-27,85,Standard_B1s,1,1,7.77,54.85,52.12,31.456,34.09611765
vm-104428,cluster-35,92,Standard_D1s_v3,1,3,40.59,14.82,29.9,30.91619565,31.5298913
vm-104429,cluster-26,115,Standard_D4s_v3,4,16,136.55,77.04,83.68,31.49956522,33.43756522
vm-104430,cluster-39,113,Standard_F4s_v2,4,8,111.6,12.87,14.35,28.6359292,30.87619469
vm-104431,cluster-49,103,Standard_D2s_v3,2,8,69.65,51.43,77.43,30.55339806,35.20300971
vm-104432,cluster-18,114,Standard_F2s_v2,2,4,58.57,29.2,24.1,29.90236842,30.61052632
vm-104433,cluster-33,116,Standard_E8s_v3,8,64,396.7,26.95,21.68,28.79327586,30.84103448
vm-104434,cluster-25,102,Standard_B1s,1,1,8.15,22.19,23.64,29.09637255,30.62176471
vm-104435,cluster-31,111,Standard_D1s_v3,1,3,40.69,27.19,27.27,33.35711712,35.1618018
vm-104436,cluster-37,101,Standard_B2s,2,4,21.55,75.21,92.11,30.84445545,32.48534653
vm-104437,cluster-2,111,Standard_D4s_v3,4,16,138.84,10.97,14.78,32.70495495,34.45828829
vm-104438,cluster-33,116,Standard_M16ms,16,384,3082.7,22.09,19.89,28.79327586,30.84103448
vm-104439,cluster-39,113,Standard_D1s_v3,1,3,40.08,17.04,13.74,28.6359292,30.87619469
vm-104440,cluster-43,99,Standard_DS4_v2,8,16,254.52,19.48,17.95,28.22444444,31.18787879
vm-104441,cluster-43,99,Standard_E4s_v3,4,32,200.3,37.21,47.37,28.22444444,31.18787879
vm-104442,cluster-32,86,Standard_D1s_v3,1,3,39.61,63.24,59.41,28.06523256,30.29674419
vm-104443,cluster-18,114,Standard_B2s,2,4,22.35,28.84,24.79,29.90236842,30.61052632
vm-104444,cluster-17,106,Standard_F2s_v2,2,4,58.34,15.16,18.51,32.69113208,34.37858491
vm-104445,cluster-34,89,Standard_D16s_v3,16,64,547.7,13.96,29.9,32.59314607,34.07651685
vm-104446,cluster-39,113,Standard_D1s_v3,1,3,40.24,21.95,14.65,28.6359292,30.87619469
vm-104447,cluster-7,98,Standard_D4s_v3,4,16,136.95,29.9,20.22,30.36265306,31.53826531
vm-104448,cluster-42,115,Standard_B2s,2,4,21.76,10.76,8.12,31.29747826,33.29347826
vm-104449,cluster-35,92,Standard_DS3_v2,4,8,131.79,19.65,28.44,30.91619565,31.5298913
vm-104450,cluster-30,91,Standard_F2s_v2,2,4,59.01,35.57,36.85,30.92164835,31.86230769
vm-104451,cluster-12,107,Standard_E2s_v3,2,16,119.32,10.51,29.9,28.98738318,31.40728972
vm-104452,cluster-35,92,Standard_E4s_v3,4,32,196.34,22.36,13.52,30.91619565,31.5298913
vm-104453,cluster-11,98,Standard_D4s_v3,4,16,138.27,65.74,74.21,30.00326531,31.15336735
vm-104454,cluster-44,93,Standard_F8s_v2,8,16,215.87,16.89,14.57,29.77021505,34.46806452
vm-104455,cluster-4,102,Standard_B1s,1,1,8.08,18.68,9.2,28.31901961,30.97411765
vm-104456,cluster-25,102,Standard_DS3_v2,4,8,128.02,18.97,13.97,29.09637255,30.62176471
vm-104457,cluster-48,103,Standard_B1s,1,1,8.15,25.14,24.56,30.88825243,34.43262136
vm-104458,cluster-32,86,Standard_F2s_v2,2,4,61.06,25.12,4.25,28.06523256,30.29674419
vm-104459,cluster-20,87,Standard_D2s_v3,2,8,71.41,19.04,15.04,29.1954023,31.26563218
vm-104460,cluster-50,99,Standard_B2s,2,4,22.26,12.72,2.73,30.89232323,34.41474747
vm-104461,cluster-31,111,Standard_D2s_v3,2,8,69.14,76.63,78.12,33.35711712,35.1618018
vm-104462,cluster-4,102,Standard_D32s_v3,32,128,1126.88,70,79.39,28.31901961,30.97411765
vm-104463,cluster-38,99,Standard_B1s,1,1,7.89,14.16,19.51,34.45858586,37.30060606
vm-104464,cluster-47,87,Standard_F4s_v2,4,8,108.73,24.05,11.16,29.85241379,31.44597701
vm-104465,cluster-1,98,Standard_B2s,2,4,21.97,27.97,13.69,29.765,34.26387755
vm-104466,cluster-3,100,Standard_B1s,1,1,7.86,59.37,52.97,29.0927,33.2273
vm-104467,cluster-37,101,Standard_B1s,1,1,8.12,52.05,45.21,30.84445545,32.48534653
vm-104468,cluster-22,97,Standard_L8s,8,64,808.37,19.38,23.56,29.02226804,31.79835052
vm-104469,cluster-17,106,Standard_DS4_v2,8,16,255.32,17.95,18.8,32.69113208,34.37858491
vm-104470,cluster-14,84,Standard_D8s_v3,8,32,274.51,79.87,79.39,30.01452381,33.89202381
vm-104471,cluster-41,98,Standard_M16ms,16,384,2939.02,45.01,46.34,27.47755102,29.77244898
vm-104472,cluster-35,92,Standard_D1s_v3,1,3,38.93,70,37.65,30.91619565,31.5298913
vm-104473,cluster-13,119,Standard_B2s,2,4,21.95,52.8,42.37,30.93142857,33.1905042
vm-104474,cluster-35,92,Standard_F4s_v2,4,8,111.42,29.9,15.33,30.91619565,31.5298913
vm-104475,cluster-43,99,Standard_F2s_v2,2,4,59.04,22.53,24.1,28.22444444,31.18787879
vm-104476,cluster-2,111,Standard_F2s_v2,2,4,61.28,42.92,40.6,32.70495495,34.45828829
vm-104477,cluster-47,87,Standard_B2s,2,4,22.27,18.97,13.83,29.85241379,31.44597701
vm-104478,cluster-13,119,Standard_E2s_v3,2,16,118.75,6.23,18.98,30.93142857,33.1905042
vm-104479,cluster-16,115,Standard_E2s_v3,2,16,116.72,42.68,44,32.42495652,35.61747826
vm-104480,cluster-18,114,Standard_B1s,1,1,8.06,21.61,22.35,29.90236842,30.61052632
vm-104481,cluster-7,98,Standard_F2s_v2,2,4,58.76,15.38,29.9,30.36265306,31.53826531
vm-104482,cluster-45,86,Standard_D2s_v3,2,8,69.77,4.37,12.03,27.955,31.71430233
vm-104483,cluster-36,96,Standard_E2s_v3,2,16,121.69,68.15,33.39,31.16125,32.08541667
vm-104484,cluster-41,98,Standard_D1s_v3,1,3,39.85,22.32,29.4,27.47755102,29.77244898
vm-104485,cluster-30,91,Standard_B4ms,4,16,79.65,18.45,21.1,30.92164835,31.86230769
vm-104486,cluster-42,115,Standard_B1s,1,1,7.97,27.14,18.24,31.29747826,33.29347826
vm-104487,cluster-41,98,Standard_B2s,2,4,22.45,30,52.18,27.47755102,29.77244898
vm-104488,cluster-7,98,Standard_D4s_v3,4,16,143.2,29.9,29.2,30.36265306,31.53826531
vm-104489,cluster-15,99,Standard_D2s_v3,2,8,69.34,43.88,39.2,30.97131313,33.51333333
vm-104490,cluster-40,78,Standard_D1s_v3,1,3,40.94,45.73,49.36,29.16679487,30.12717949
vm-104491,cluster-19,106,Standard_DS3_v2,4,8,126.2,10.25,19.16,33.03849057,36.94792453
vm-104492,cluster-43,99,Standard_D2s_v3,2,8,70.46,14.21,19.42,28.22444444,31.18787879
vm-104493,cluster-37,101,Standard_D4s_v3,4,16,137.4,23.89,21.83,30.84445545,32.48534653
vm-104494,cluster-2,111,Standard_B4ms,4,16,79.88,24.84,17.2,32.70495495,34.45828829
vm-104495,cluster-42,115,Standard_E2s_v3,2,16,122.71,22.13,26.07,31.29747826,33.29347826
vm-104496,cluster-48,103,Standard_D2s_v3,2,8,70.65,20.23,16.27,30.88825243,34.43262136
vm-104497,cluster-13,119,Standard_B1s,1,1,8.17,24.03,21.19,30.93142857,33.1905042
vm-104498,cluster-40,78,Standard_D1s_v3,1,3,39.84,21.06,3.79,29.16679487,30.12717949
vm-104499,cluster-41,98,Standard_F2s_v2,2,4,61.03,22.83,29.9,27.47755102,29.77244898
vm-104500,cluster-43,99,Standard_E2s_v3,2,16,122.17,10.45,14.34,28.22444444,31.18787879
vm-104501,cluster-43,99,Standard_D2s_v3,2,8,68.76,17.05,18.35,28.22444444,31.18787879
vm-104502,cluster-31,111,Standard_D1s_v3,1,3,40.53,30,38.02,33.35711712,35.1618018
vm-104503,cluster-16,115,Standard_B1s,1,1,7.97,32.4,67.99,32.42495652,35.61747826
vm-104504,cluster-42,115,Standard_D2s_v3,2,8,69.56,22.42,11.37,31.29747826,33.29347826
vm-104505,cluster-44,93,Standard_D1s_v3,1,3,38.86,58.73,37.67,29.77021505,34.46806452
vm-104506,cluster-6,94,Standard_B4ms,4,16,82.19,36.61,42.47,31.27457447,33.8856383
vm-104507,cluster-28,99,Standard_B1s,1,1,7.86,11.02,26.14,31.59616162,32.48343434
vm-104508,cluster-32,86,Standard_E2s_v3,2,16,123.58,15.86,22.83,28.06523256,30.29674419
vm-104509,cluster-44,93,Standard_L8s,8,64,809.17,14.87,18.13,29.77021505,34.46806452
vm-104510,cluster-10,114,Standard_D1s_v3,1,3,40.42,15.78,29.9,28.53166667,32.41350877
vm-104511,cluster-50,99,Standard_F2s_v2,2,4,59.18,18.41,29.9,30.89232323,34.41474747
vm-104512,cluster-18,114,Standard_B1s,1,1,8.17,13.27,12.35,29.90236842,30.61052632
vm-104513,cluster-4,102,Standard_E2s_v3,2,16,122.2,7.67,13.38,28.31901961,30.97411765
vm-104514,cluster-9,107,Standard_D2s_v3,2,8,71.57,18.59,16.63,28.79214953,31.77672897
vm-104515,cluster-7,98,Standard_F2s_v2,2,4,59.97,7.06,15.13,30.36265306,31.53826531
vm-104516,cluster-50,99,Standard_D2s_v3,2,8,67.93,18.97,29.9,30.89232323,34.41474747
vm-104517,cluster-8,92,Standard_D8s_v3,8,32,278.32,19.44,16.87,30.88869565,34.98445652
vm-104518,cluster-43,99,Standard_D1s_v3,1,3,40.2,52.41,67.64,28.22444444,31.18787879
vm-104519,cluster-7,98,Standard_B1s,1,1,7.79,20.64,11.62,30.36265306,31.53826531
vm-104520,cluster-41,98,Standard_F8s_v2,8,16,225.2,47.8,64.57,27.47755102,29.77244898
vm-104521,cluster-40,78,Standard_E2s_v3,2,16,119.49,17.17,11.93,29.16679487,30.12717949
vm-104522,cluster-3,100,Standard_DS4_v2,8,16,262.38,19.65,22.66,29.0927,33.2273
vm-104523,cluster-17,106,Standard_E2s_v3,2,16,123.06,15.83,12.44,32.69113208,34.37858491
vm-104524,cluster-2,111,Standard_D4s_v3,4,16,143.47,28.01,29.9,32.70495495,34.45828829
vm-104525,cluster-15,99,Standard_F2s_v2,2,4,59.44,69.84,69.03,30.97131313,33.51333333
vm-104526,cluster-46,84,Standard_B4ms,4,16,79.14,62.59,34.77,29.13321429,31.1272619
vm-104527,cluster-29,108,Standard_D8s_v3,8,32,274.39,6.04,23.66,29.33583333,30.73490741
vm-104528,cluster-50,99,Standard_E2s_v3,2,16,122.87,30,46.43,30.89232323,34.41474747
vm-104529,cluster-48,103,Standard_D1s_v3,1,3,39.43,23.65,6.98,30.88825243,34.43262136
vm-104530,cluster-22,97,Standard_D1s_v3,1,3,41,12.48,9.77,29.02226804,31.79835052
vm-104531,cluster-4,102,Standard_D1s_v3,1,3,39.27,26.27,16.81,28.31901961,30.97411765
vm-104532,cluster-6,94,Standard_D1s_v3,1,3,39.45,19.95,29.9,31.27457447,33.8856383
vm-104533,cluster-38,99,Standard_D1s_v3,1,3,40.88,77.75,77.27,34.45858586,37.30060606
vm-104534,cluster-26,115,Standard_D2s_v3,2,8,68.18,19.76,5.95,31.49956522,33.43756522
vm-104535,cluster-11,98,Standard_E2s_v3,2,16,116.75,10.86,18.37,30.00326531,31.15336735
vm-104536,cluster-26,115,Standard_F2s_v2,2,4,61.55,39.25,53.85,31.49956522,33.43756522
vm-104537,cluster-17,106,Standard_E2s_v3,2,16,116.49,26.21,19.19,32.69113208,34.37858491
vm-104538,cluster-24,102,Standard_B1s,1,1,7.92,56.45,47.34,33.89843137,37.58088235
vm-104539,cluster-28,99,Standard_B1s,1,1,8.05,26.17,20.67,31.59616162,32.48343434
vm-104540,cluster-35,92,Standard_D1s_v3,1,3,39.17,11.63,26.04,30.91619565,31.5298913
vm-104541,cluster-31,111,Standard_D2s_v3,2,8,71.26,77.68,72.58,33.35711712,35.1618018
vm-104542,cluster-13,119,Standard_D1s_v3,1,3,40.73,24.07,4.38,30.93142857,33.1905042
vm-104543,cluster-35,92,Standard_D1s_v3,1,3,41.09,21.18,17.52,30.91619565,31.5298913
vm-104544,cluster-16,115,Standard_B2s,2,4,21.59,46.49,47.24,32.42495652,35.61747826
vm-104545,cluster-15,99,Standard_D4s_v3,4,16,142.82,39.72,75.36,30.97131313,33.51333333
vm-104546,cluster-43,99,Standard_B1s,1,1,7.78,12.29,14,28.22444444,31.18787879
vm-104547,cluster-18,114,Standard_E2s_v3,2,16,123.34,10.58,1.45,29.90236842,30.61052632
vm-104548,cluster-47,87,Standard_F4s_v2,4,8,111.97,15.51,22.83,29.85241379,31.44597701
vm-104549,cluster-37,101,Standard_D4s_v3,4,16,142.58,24.89,12.7,30.84445545,32.48534653
vm-104550,cluster-48,103,Standard_E8s_v3,8,64,403.56,70,79.4,30.88825243,34.43262136
vm-104551,cluster-48,103,Standard_B1s,1,1,7.83,78.27,93.42,30.88825243,34.43262136
vm-104552,cluster-49,103,Standard_B1s,1,1,8.18,20.93,27.95,30.55339806,35.20300971
vm-104553,cluster-41,98,Standard_DS4_v2,8,16,263.11,62.32,61.33,27.47755102,29.77244898
vm-104554,cluster-27,85,Standard_F2s_v2,2,4,59.48,16.73,20.36,31.456,34.09611765
vm-104555,cluster-35,92,Standard_D2s_v3,2,8,68.19,15.91,15.21,30.91619565,31.5298913
vm-104556,cluster-45,86,Standard_F4s_v2,4,8,107.95,17.34,26.51,27.955,31.71430233
vm-104557,cluster-35,92,Standard_F4s_v2,4,8,112.01,8.84,22.92,30.91619565,31.5298913
vm-104558,cluster-28,99,Standard_E8s_v3,8,64,408.88,10.37,10.86,31.59616162,32.48343434
vm-104559,cluster-39,113,Standard_D32s_v3,32,128,1114.15,24.83,21.19,28.6359292,30.87619469
vm-104560,cluster-38,99,Standard_DS3_v2,4,8,126.58,46.03,30,34.45858586,37.30060606
vm-104561,cluster-9,107,Standard_D1s_v3,1,3,40.76,15,15.77,28.79214953,31.77672897
vm-104562,cluster-12,107,Standard_DS4_v2,8,16,256.52,12.33,24.94,28.98738318,31.40728972
vm-104563,cluster-15,99,Standard_B1s,1,1,8.11,26.85,29.9,30.97131313,33.51333333
vm-104564,cluster-21,95,Standard_D1s_v3,1,3,39.79,19.11,19.3,29.69989474,31.52484211
vm-104565,cluster-35,92,Standard_D8s_v3,8,32,277.46,11.33,9.99,30.91619565,31.5298913
vm-104566,cluster-42,115,Standard_D1s_v3,1,3,39.28,30,40.47,31.29747826,33.29347826
vm-104567,cluster-33,116,Standard_D1s_v3,1,3,40.96,69.97,50.8,28.79327586,30.84103448
vm-104568,cluster-19,106,Standard_B1s,1,1,7.78,16.38,29.9,33.03849057,36.94792453
vm-104569,cluster-23,107,Standard_F8s_v2,8,16,223.08,15.74,19.34,29.45766355,30.96635514
vm-104570,cluster-13,119,Standard_D2s_v3,2,8,69.59,19.47,29.9,30.93142857,33.1905042
vm-104571,cluster-44,93,Standard_F4s_v2,4,8,109.6,15.58,23.16,29.77021505,34.46806452
vm-104572,cluster-1,98,Standard_D1s_v3,1,3,40.73,18.81,25.24,29.765,34.26387755
vm-104573,cluster-29,108,Standard_B4ms,4,16,80.19,88.11,81.69,29.33583333,30.73490741
vm-104574,cluster-24,102,Standard_B4ms,4,16,79.89,16.86,10.72,33.89843137,37.58088235
vm-104575,cluster-16,115,Standard_D1s_v3,1,3,39.78,12.53,28.22,32.42495652,35.61747826
vm-104576,cluster-25,102,Standard_F2s_v2,2,4,60.99,3.98,28.11,29.09637255,30.62176471
vm-104577,cluster-23,107,Standard_D1s_v3,1,3,40.2,70,88.36,29.45766355,30.96635514
vm-104578,cluster-28,99,Standard_D16s_v3,16,64,546.39,3.41,18.39,31.59616162,32.48343434
vm-104579,cluster-47,87,Standard_E2s_v3,2,16,117.52,11.16,21.2,29.85241379,31.44597701
vm-104580,cluster-16,115,Standard_L8s,8,64,817.54,30,58.86,32.42495652,35.61747826
vm-104581,cluster-43,99,Standard_D1s_v3,1,3,40.26,11.97,8.79,28.22444444,31.18787879
vm-104582,cluster-38,99,Standard_D4s_v3,4,16,138.02,47.56,53.74,34.45858586,37.30060606
vm-104583,cluster-11,98,Standard_B4ms,4,16,82.35,21.71,26.94,30.00326531,31.15336735
vm-104584,cluster-3,100,Standard_DS3_v2,4,8,131.95,18.39,25.87,29.0927,33.2273
vm-104585,cluster-15,99,Standard_M8ms,8,192,1464.14,29.9,29.9,30.97131313,33.51333333
vm-104586,cluster-1,98,Standard_B2s,2,4,22.12,43.96,46.9,29.765,34.26387755
vm-104587,cluster-7,98,Standard_B1s,1,1,7.89,78.88,83.48,30.36265306,31.53826531
vm-104588,cluster-1,98,Standard_F4s_v2,4,8,109.19,22.13,29.9,29.765,34.26387755
vm-104589,cluster-49,103,Standard_DS3_v2,4,8,128.23,70,79.56,30.55339806,35.20300971
vm-104590,cluster-32,86,Standard_E2s_v3,2,16,122.65,19.54,8.05,28.06523256,30.29674419
vm-104591,cluster-9,107,Standard_D1s_v3,1,3,39.88,22.78,25.06,28.79214953,31.77672897
vm-104592,cluster-29,108,Standard_D2s_v3,2,8,71.23,58.54,38.33,29.33583333,30.73490741
vm-104593,cluster-26,115,Standard_D1s_v3,1,3,39.27,70,88.18,31.49956522,33.43756522
vm-104594,cluster-23,107,Standard_F2s_v2,2,4,61.49,10.39,27.3,29.45766355,30.96635514
vm-104595,cluster-45,86,Standard_E2s_v3,2,16,122.36,21.44,5.6,27.955,31.71430233
vm-104596,cluster-43,99,Standard_B4ms,4,16,81.07,87.42,79.9,28.22444444,31.18787879
vm-104597,cluster-29,108,Standard_D1s_v3,1,3,39.05,16.37,24.51,29.33583333,30.73490741
vm-104598,cluster-38,99,Standard_B2s,2,4,21.93,27.91,17.24,34.45858586,37.30060606
vm-104599,cluster-33,116,Standard_D1s_v3,1,3,39.15,25.93,12.06,28.79327586,30.84103448
vm-104600,cluster-7,98,Standard_D1s_v3,1,3,40.16,52.38,55.37,30.36265306,31.53826531
vm-104601,cluster-12,107,Standard_D4s_v3,4,16,139.97,29.9,8.58,28.98738318,31.40728972
vm-104602,cluster-31,111,Standard_D8s_v3,8,32,281.45,32.65,30,33.35711712,35.1618018
vm-104603,cluster-32,86,Standard_B2s,2,4,22.4,39.12,55.51,28.06523256,30.29674419
vm-104604,cluster-20,87,Standard_B4ms,4,16,80.73,19.58,20.41,29.1954023,31.26563218
vm-104605,cluster-17,106,Standard_D8s_v3,8,32,284.52,11.84,25,32.69113208,34.37858491
vm-104606,cluster-36,96,Standard_E4s_v3,4,32,194.67,19.6,15.08,31.16125,32.08541667
vm-104607,cluster-3,100,Standard_D1s_v3,1,3,41.19,76.86,79.86,29.0927,33.2273
vm-104608,cluster-1,98,Standard_M8ms,8,192,1466.91,26.6,14.28,29.765,34.26387755
vm-104609,cluster-50,99,Standard_B2s,2,4,21.59,8.68,18.46,30.89232323,34.41474747
vm-104610,cluster-27,85,Standard_B2s,2,4,21.44,16.93,12.8,31.456,34.09611765
vm-104611,cluster-47,87,Standard_B1s,1,1,8.16,17.23,26.93,29.85241379,31.44597701
vm-104612,cluster-40,78,Standard_F2s_v2,2,4,59.9,14.26,26.16,29.16679487,30.12717949
vm-104613,cluster-33,116,Standard_B1s,1,1,8.2,23.14,22.13,28.79327586,30.84103448
vm-104614,cluster-20,87,Standard_D1s_v3,1,3,40.7,16.28,14.09,29.1954023,31.26563218
vm-104615,cluster-14,84,Standard_D1s_v3,1,3,40.57,60.12,47.12,30.01452381,33.89202381
vm-104616,cluster-36,96,Standard_D4s_v3,4,16,140.43,28.88,15.34,31.16125,32.08541667
vm-104617,cluster-5,100,Standard_DS4_v2,8,16,258.45,19.19,26.46,27.0222,31.858
vm-104618,cluster-23,107,Standard_D1s_v3,1,3,41.06,48.57,59.1,29.45766355,30.96635514
vm-104619,cluster-45,86,Standard_F8s_v2,8,16,224.08,54.99,34.02,27.955,31.71430233
vm-104620,cluster-15,99,Standard_F8s_v2,8,16,217.04,33.4,60.12,30.97131313,33.51333333
vm-104621,cluster-6,94,Standard_B4ms,4,16,81.13,30,80,31.27457447,33.8856383
vm-104622,cluster-33,116,Standard_B1s,1,1,7.97,24.97,17.31,28.79327586,30.84103448
vm-104623,cluster-19,106,Standard_F4s_v2,4,8,110.28,51.97,80,33.03849057,36.94792453
vm-104624,cluster-13,119,Standard_L8s,8,64,823.78,38.59,68.71,30.93142857,33.1905042
vm-104625,cluster-29,108,Standard_F4s_v2,4,8,110.01,20.17,25.43,29.33583333,30.73490741
vm-104626,cluster-6,94,Standard_B2s,2,4,22.6,58.83,54.19,31.27457447,33.8856383
vm-104627,cluster-15,99,Standard_D2s_v3,2,8,70.59,8.95,21.96,30.97131313,33.51333333
vm-104628,cluster-16,115,Standard_E2s_v3,2,16,122.22,19.45,14.79,32.42495652,35.61747826
vm-104629,cluster-24,102,Standard_D2s_v3,2,8,70.81,37.88,46.96,33.89843137,37.58088235
vm-104630,cluster-23,107,Standard_B1s,1,1,8.09,9.52,13.79,29.45766355,30.96635514
vm-104631,cluster-48,103,Standard_D1s_v3,1,3,39.14,29.9,18.26,30.88825243,34.43262136
vm-104632,cluster-10,114,Standard_D4s_v3,4,16,143.91,20.85,29.78,28.53166667,32.41350877
vm-104633,cluster-41,98,Standard_F8s_v2,8,16,223.34,30,67.6,27.47755102,29.77244898
vm-104634,cluster-41,98,Standard_B1s,1,1,7.77,23.54,8.85,27.47755102,29.77244898
vm-104635,cluster-49,103,Standard_L8s,8,64,787.29,50.79,52.06,30.55339806,35.20300971
vm-104636,cluster-17,106,Standard_B2s,2,4,22.27,12.95,27.78,32.69113208,34.37858491
vm-104637,cluster-49,103,Standard_F4s_v2,4,8,110.64,34.05,58.69,30.55339806,35.20300971
vm-104638,cluster-44,93,Standard_B4ms,4,16,81.01,41.05,65.09,29.77021505,34.46806452
vm-104639,cluster-45,86,Standard_D4s_v3,4,16,143.52,9.84,26.71,27.955,31.71430233
vm-104640,cluster-30,91,Standard_L8s,8,64,783.89,30,62.94,30.92164835,31.86230769
vm-104641,cluster-44,93,Standard_D1s_v3,1,3,40.3,29.9,18.39,29.77021505,34.46806452
vm-104642,cluster-46,84,Standard_F8s_v2,8,16,219.22,24.07,25.4,29.13321429,31.1272619
vm-104643,cluster-10,114,Standard_B1s,1,1,8.22,48.92,50.2,28.53166667,32.41350877
vm-104644,cluster-19,106,Standard_DS3_v2,4,8,128.19,29.9,13.67,33.03849057,36.94792453
vm-104645,cluster-29,108,Standard_B4ms,4,16,79.69,21.09,15.43,29.33583333,30.73490741
vm-104646,cluster-2,111,Standard_F4s_v2,4,8,112.74,21.81,14.57,32.70495495,34.45828829
vm-104647,cluster-36,96,Standard_D1s_v3,1,3,39.95,19.05,25.39,31.16125,32.08541667
vm-104648,cluster-19,106,Standard_F8s_v2,8,16,225.88,20.47,16.55,33.03849057,36.94792453
vm-104649,cluster-7,98,Standard_D1s_v3,1,3,38.81,20.08,23.69,30.36265306,31.53826531
vm-104650,cluster-26,115,Standard_B1s,1,1,8.19,6.65,6.59,31.49956522,33.43756522
vm-104651,cluster-15,99,Standard_DS3_v2,4,8,127.16,18.37,14.07,30.97131313,33.51333333
vm-104652,cluster-47,87,Standard_F2s_v2,2,4,60.51,58.31,59.24,29.85241379,31.44597701
vm-104653,cluster-38,99,Standard_E4s_v3,4,32,196.28,21.28,29.9,34.45858586,37.30060606
vm-104654,cluster-3,100,Standard_B2s,2,4,21.72,21.27,19.04,29.0927,33.2273
vm-104655,cluster-38,99,Standard_D1s_v3,1,3,39.68,16.87,15.09,34.45858586,37.30060606
vm-104656,cluster-16,115,Standard_E4s_v3,4,32,205.91,29.9,9.99,32.42495652,35.61747826
vm-104657,cluster-2,111,Standard_D2s_v3,2,8,71.66,23.9,24.42,32.70495495,34.45828829
vm-104658,cluster-31,111,Standard_D1s_v3,1,3,40.81,5.63,14.24,33.35711712,35.1618018
vm-104659,cluster-28,99,Standard_DS3_v2,4,8,127.02,19.37,29.9,31.59616162,32.48343434
vm-104660,cluster-7,98,Standard_D2s_v3,2,8,68.32,14.19,21.52,30.36265306,31.53826531
vm-104661,cluster-30,91,Standard_E2s_v3,2,16,119.73,10.14,8.23,30.92164835,31.86230769
vm-104662,cluster-43,99,Standard_F2s_v2,2,4,58.77,16.45,19.39,28.22444444,31.18787879
vm-104663,cluster-7,98,Standard_E4s_v3,4,32,196.55,16.78,12.19,30.36265306,31.53826531
